"EKATTE","Postcode","Name","Mun_code","Mun_name","Reg_code","Reg_name"
66929,6720,Скърбино,KRZ16,Кърджали,KRZ,Кърджали
46499,6479,Малки Воден,HKV18,Маджарово,HKV,Хасково
35540,6675,Калоянци,KRZ16,Кърджали,KRZ,Кърджали
24311,6554,Дъбовец,HKV17,Любимец,HKV,Хасково
46070,6383,Маджари,HKV30,Стамболово,HKV,Хасково
73897,0,Търна,KRZ02,Ардино,KRZ,Кърджали
54260,6790,Рибарци,KRZ02,Ардино,KRZ,Кърджали
35136,6722,Невестино,KRZ16,Кърджали,KRZ,Кърджали
11243,6678,Висока поляна,KRZ16,Кърджали,KRZ,Кърджали
67742,6741,Снежинка,KRZ16,Кърджали,KRZ,Кърджали
68014,6721,Солище,KRZ16,Кърджали,KRZ,Кърджали
62668,6742,Ридово,KRZ16,Кърджали,KRZ,Кърджали
63313,6453,Румелия,HKV18,Маджарово,HKV,Хасково
38282,6661,Конево,KRZ16,Кърджали,KRZ,Кърджали
78149,6622,Царевец,KRZ16,Кърджали,KRZ,Кърджали
07764,6656,Бялка,KRZ16,Кърджали,KRZ,Кърджали
65512,6675,Сватбаре,KRZ16,Кърджали,KRZ,Кърджали
16496,6485,Горни Главанак,HKV18,Маджарово,HKV,Хасково
32161,6628,Иванци,KRZ16,Кърджали,KRZ,Кърджали
04409,6742,Бленика,KRZ16,Кърджали,KRZ,Кърджали
30475,6658,Звезден,KRZ16,Кърджали,KRZ,Кърджали
72792,6452,Тополово,HKV18,Маджарово,HKV,Хасково
21991,6663,Долище,KRZ16,Кърджали,KRZ,Кърджали
35403,6623,Калинка,KRZ16,Кърджали,KRZ,Кърджали
02155,6819,Багрянка,KRZ21,Момчилград,KRZ,Кърджали
80995,6598,Черни рид,HKV11,Ивайловград,HKV,Хасково
31142,6915,Златолист,KRZ15,Крумовград,KRZ,Кърджали
65485,6595,Сборино,HKV11,Ивайловград,HKV,Хасково
29619,6842,Жълтика,KRZ08,Джебел,KRZ,Кърджали
55436,6851,Папрат,KRZ08,Джебел,KRZ,Кърджали
84019,6842,Щерна,KRZ08,Джебел,KRZ,Кърджали
67882,6812,Соколино,KRZ21,Момчилград,KRZ,Кърджали
43102,6823,Лале,KRZ21,Момчилград,KRZ,Кърджали
32024,6570,Ивайловград,HKV11,Ивайловград,HKV,Хасково
02751,6910,Бараци,KRZ15,Крумовград,KRZ,Кърджали
55628,6572,Пашкул,HKV11,Ивайловград,HKV,Хасково
70809,0,Сипец,KRZ08,Джебел,KRZ,Кърджали
03681,6588,Белополци,HKV11,Ивайловград,HKV,Хасково
12468,6850,Вълкович,KRZ08,Джебел,KRZ,Кърджали
63714,0,Рожденско,KRZ08,Джебел,KRZ,Кърджали
65961,6800,Седлари,KRZ21,Момчилград,KRZ,Кърджали
47809,6759,Теменуга,KRZ02,Ардино,KRZ,Кърджали
36508,6572,Карловско,HKV11,Ивайловград,HKV,Хасково
12293,6832,Врело,KRZ21,Момчилград,KRZ,Кърджали
48622,6840,Мишевско,KRZ08,Джебел,KRZ,Кърджали
48996,6800,Момчилград,KRZ21,Момчилград,KRZ,Кърджали
56589,6850,Плазище,KRZ08,Джебел,KRZ,Кърджали
51473,6831,Неофит Бозвелиево,KRZ21,Момчилград,KRZ,Кърджали
77267,6914,Хисар,KRZ15,Крумовград,KRZ,Кърджали
46156,6784,Мак,KRZ02,Ардино,KRZ,Кърджали
15179,6572,Глумово,HKV11,Ивайловград,HKV,Хасково
66932,6576,Славеево,HKV11,Ивайловград,HKV,Хасково
38697,6820,Кос,KRZ21,Момчилград,KRZ,Кърджали
61063,6834,Равен,KRZ21,Момчилград,KRZ,Кърджали
68120,6850,Софийци,KRZ08,Джебел,KRZ,Кърджали
56767,6800,Плешинци,KRZ21,Момчилград,KRZ,Кърджали
35972,6850,Каменяне,KRZ08,Джебел,KRZ,Кърджали
20732,6908,Джанка,KRZ15,Крумовград,KRZ,Кърджали
86030,6814,Върхари,KRZ21,Момчилград,KRZ,Кърджали
78313,6850,Цвятово,KRZ08,Джебел,KRZ,Кърджали
57145,6575,Покрован,HKV11,Ивайловград,HKV,Хасково
47144,6800,Манчево,KRZ21,Момчилград,KRZ,Кърджали
78642,6844,Църквица,KRZ08,Джебел,KRZ,Кърджали
68151,6840,Модрен,KRZ08,Джебел,KRZ,Кърджали
57947,6850,Поточе,KRZ08,Джебел,KRZ,Кърджали
81517,6836,Чобанка,KRZ21,Момчилград,KRZ,Кърджали
81829,6572,Чучулига,HKV11,Ивайловград,HKV,Хасково
51097,6830,Нановица,KRZ21,Момчилград,KRZ,Кърджали
57769,6580,Попско,HKV11,Ивайловград,HKV,Хасково
65454,6961,Сбор,KRZ15,Крумовград,KRZ,Кърджали
63611,6850,Рът,KRZ08,Джебел,KRZ,Кърджали
72134,6835,Татул,KRZ21,Момчилград,KRZ,Кърджали
66562,6785,Синчец,KRZ02,Ардино,KRZ,Кърджали
06817,6582,Бубино,HKV11,Ивайловград,HKV,Хасково
70706,6800,Сярци,KRZ21,Момчилград,KRZ,Кърджали
40676,6839,Купците,KRZ08,Джебел,KRZ,Кърджали
22157,6953,Долна кула,KRZ15,Крумовград,KRZ,Кърджали
55097,6960,Падало,KRZ15,Крумовград,KRZ,Кърджали
77520,6571,Хухла,HKV11,Ивайловград,HKV,Хасково
43270,6783,Ленище,KRZ02,Ардино,KRZ,Кърджали
17988,6809,Груево,KRZ21,Момчилград,KRZ,Кърджали
44361,6638,Лъвово,KRZ16,Кърджали,KRZ,Кърджали
29413,6636,Житарник,KRZ16,Кърджали,KRZ,Кърджали
02292,6816,Балабаново,KRZ21,Момчилград,KRZ,Кърджали
16941,6574,Горноселци,HKV11,Ивайловград,HKV,Хасково
65797,6800,Свобода,KRZ21,Момчилград,KRZ,Кърджали
10358,6727,Велешани,KRZ16,Кърджали,KRZ,Кърджали
24596,6637,Дънгово,KRZ16,Кърджали,KRZ,Кърджали
21078,6518,Димитровче,HKV28,Свиленград,HKV,Хасково
11106,6375,Винево,HKV19,Минерални бани,HKV,Хасково
83288,6365,Широка поляна,HKV34,Хасково,HKV,Хасково
61844,6525,Райкова могила,HKV28,Свиленград,HKV,Хасково
47055,6357,Мандра,HKV34,Хасково,HKV,Хасково
38580,6392,Корен,HKV34,Хасково,HKV,Хасково
84036,6528,Щит,HKV28,Свиленград,HKV,Хасково
03544,6557,Белица,HKV17,Любимец,HKV,Хасково
55645,6529,Пашово,HKV28,Свиленград,HKV,Хасково
55960,6666,Петелово,KRZ35,Черноочене,KRZ,Кърджали
37383,6390,Книжовник,HKV34,Хасково,HKV,Хасково
51682,6364,Николово,HKV34,Хасково,HKV,Хасково
53936,6354,Орлово,HKV34,Хасково,HKV,Хасково
37770,6371,Козлец,HKV34,Хасково,HKV,Хасково
00446,6373,Ангел войвода,HKV19,Минерални бани,HKV,Хасково
36325,6372,Караманци,HKV19,Минерални бани,HKV,Хасково
05983,6374,Боян Ботево,HKV19,Минерални бани,HKV,Хасково
39863,6387,Криво поле,HKV34,Хасково,HKV,Хасково
27200,6399,Елена,HKV34,Хасково,HKV,Хасково
59183,6519,Пъстрогор,HKV28,Свиленград,HKV,Хасково
43548,6466,Лешниково,HKV33,Харманли,HKV,Хасково
18232,6366,Гълъбец,HKV34,Хасково,HKV,Хасково
44570,6550,Любимец,HKV17,Любимец,HKV,Хасково
48979,6542,Момково,HKV28,Свиленград,HKV,Хасково
57618,6398,Поповец,HKV30,Стамболово,HKV,Хасково
49343,6679,Мургово,KRZ16,Кърджали,KRZ,Кърджали
40186,6743,Крушка,KRZ16,Кърджали,KRZ,Кърджали
66086,6487,Селска поляна,HKV18,Маджарово,HKV,Хасково
22856,6455,Долно Съдиево,HKV18,Маджарово,HKV,Хасково
12423,6710,Възел,KRZ35,Черноочене,KRZ,Кърджали
40169,6744,Крушевска,KRZ16,Кърджали,KRZ,Кърджали
31173,6484,Златоустово,HKV18,Маджарово,HKV,Хасково
27663,6476,Ефрем,HKV18,Маджарово,HKV,Хасково
44803,6397,Лясковец,HKV30,Стамболово,HKV,Хасково
65890,6745,Севдалина,KRZ16,Кърджали,KRZ,Кърджали
10700,6710,Верско,KRZ35,Черноочене,KRZ,Кърджали
21511,6670,Добриново,KRZ16,Кърджали,KRZ,Кърджали
66336,6660,Сестринско,KRZ16,Кърджали,KRZ,Кърджали
32679,6745,Илиница,KRZ16,Кърджали,KRZ,Кърджали
69657,6710,Стражница,KRZ35,Черноочене,KRZ,Кърджали
21806,6799,Дойранци,KRZ02,Ардино,KRZ,Кърджали
30586,6744,Звънче,KRZ16,Кърджали,KRZ,Кърджали
36110,6530,Капитан Андреево,HKV28,Свиленград,HKV,Хасково
63170,6659,Рудина,KRZ16,Кърджали,KRZ,Кърджали
15641,6744,Голяма бара,KRZ16,Кърджали,KRZ,Кърджали
80248,6744,Чеганци,KRZ16,Кърджали,KRZ,Кърджали
03006,6669,Бащино,KRZ16,Кърджали,KRZ,Кърджали
14708,6523,Генералово,HKV28,Свиленград,HKV,Хасково
47342,6745,Мартино,KRZ16,Кърджали,KRZ,Кърджали
11226,6744,Висока,KRZ16,Кърджали,KRZ,Кърджали
12694,6745,Върбенци,KRZ16,Кърджали,KRZ,Кърджали
65841,6706,Свободиново,KRZ35,Черноочене,KRZ,Кърджали
16267,6685,Горна крепост,KRZ16,Кърджали,KRZ,Кърджали
81267,6670,Черньовци,KRZ16,Кърджали,KRZ,Кърджали
22134,6686,Долна крепост,KRZ16,Кърджали,KRZ,Кърджали
69852,6680,Стремци,KRZ16,Кърджали,KRZ,Кърджали
77339,6745,Ходжовци,KRZ16,Кърджали,KRZ,Кърджали
72120,6670,Татково,KRZ16,Кърджали,KRZ,Кърджали
49120,6670,Мост,KRZ16,Кърджали,KRZ,Кърджали
07472,6710,Бърза река,KRZ35,Черноочене,KRZ,Кърджали
55568,6710,Патица,KRZ35,Черноочене,KRZ,Кърджали
47737,6521,Мезек,HKV28,Свиленград,HKV,Хасково
44700,6684,Люляково,KRZ16,Кърджали,KRZ,Кърджали
05640,6698,Боровско,KRZ35,Черноочене,KRZ,Кърджали
37126,6395,Кладенец,HKV30,Стамболово,HKV,Хасково
03410,6702,Бели вир,KRZ35,Черноочене,KRZ,Кърджали
69849,6683,Стремово,KRZ16,Кърджали,KRZ,Кърджали
73585,6391,Тънково,HKV30,Стамболово,HKV,Хасково
73136,6682,Три могили,KRZ16,Кърджали,KRZ,Кърджали
35184,6850,Казаците,KRZ08,Джебел,KRZ,Кърджали
00828,6821,Ауста,KRZ21,Момчилград,KRZ,Кърджали
24195,6846,Душинково,KRZ08,Джебел,KRZ,Кърджали
67862,6595,Соколенци,HKV11,Ивайловград,HKV,Хасково
36350,6826,Карамфил,KRZ21,Момчилград,KRZ,Кърджали
57412,6847,Полянец,KRZ08,Джебел,KRZ,Кърджали
43178,6859,Лебед,KRZ08,Джебел,KRZ,Кърджали
38317,6588,Конници,HKV11,Ивайловград,HKV,Хасково
21302,6947,Доборско,KRZ15,Крумовград,KRZ,Кърджали
12190,6912,Вранско,KRZ15,Крумовград,KRZ,Кърджали
81734,6818,Чуково,KRZ21,Момчилград,KRZ,Кърджали
72211,6850,Телчарка,KRZ08,Джебел,KRZ,Кърджали
51857,6595,Нова ливада,HKV11,Ивайловград,HKV,Хасково
81935,0,Черешка,KRZ08,Джебел,KRZ,Кърджали
30154,6817,Загорско,KRZ21,Момчилград,KRZ,Кърджали
00206,6850,Албанци,KRZ08,Джебел,KRZ,Кърджали
07939,0,Брежана,KRZ08,Джебел,KRZ,Кърджали
18374,4991,Гърнати,SML18,Неделино,SML,Смолян
56575,6813,Пиявец,KRZ21,Момчилград,KRZ,Кърджали
67502,6850,Слънчоглед,KRZ08,Джебел,KRZ,Кърджали
36717,6907,Качулка,KRZ15,Крумовград,KRZ,Кърджали
80128,6850,Чакалци,KRZ08,Джебел,KRZ,Кърджали
20746,6850,Джебел,KRZ08,Джебел,KRZ,Кърджали
11689,6852,Воденичарско,KRZ08,Джебел,KRZ,Кърджали
20755,6824,Джелепско,KRZ21,Момчилград,KRZ,Кърджали
23056,6577,Драбишна,HKV11,Ивайловград,HKV,Хасково
16287,6952,Горна кула,KRZ15,Крумовград,KRZ,Кърджали
59361,0,Прогрес,KRZ21,Момчилград,KRZ,Кърджали
53076,6800,Обичник,KRZ21,Момчилград,KRZ,Кърджали
